snapshot_date,building,in_market,unit,unit_type,beds,baths,sqft,asking_rent,net_effective_rent,price_basis,concession_text,available_date,data_flag,conc_months,lease_months
2026-08-27,MetroVue,1,1110,1BR,1,1.0,590,3099.0,,asking,Incentives offered — unquantified ('contact leasing'),Now!,,,
2026-08-27,MetroVue,1,206,1BR,1,1.0,562,2850.0,,asking,Incentives offered — unquantified ('contact leasing'),Now!,,,
2026-08-27,MetroVue,1,209,1BR,1,1.0,562,2850.0,,asking,Incentives offered — unquantified ('contact leasing'),Now!,,,
2026-08-27,MetroVue,1,407,1BR,1,1.0,562,2750.0,,asking,Incentives offered — unquantified ('contact leasing'),"August 15th, 2026",,,
2026-08-27,MetroVue,1,609,1BR,1,1.0,562,2800.0,,asking,Incentives offered — unquantified ('contact leasing'),"July 15th, 2026",,,
2026-08-17,Oliver on the Hudson,1,4101,1BR,1,1.0,698,3006.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,5037,1BR,1,1.0,1044,4099.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,5041,1BR,1,1.0,1044,4049.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,5081,1BR,1,1.0,871,3849.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,5083,1BR,1,1.0,871,3999.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,5085,1BR,1,1.0,871,3849.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,5101,1BR,1,1.0,698,2996.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,1014,2BR,2,2.0,1075,3617.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,1045,2BR,2,2.0,1202,4014.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,1078,2BR,2,2.0,1075,3542.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,1080,2BR,2,2.0,1075,3542.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,2042,2BR,2,2.0,1049,3619.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,3075,2BR,2,2.0,1082,3557.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,4010,2BR,2,2.0,1082,3617.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,4073,2BR,2,2.0,1117,3699.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,1035,3BR,3,2.0,1292,4499.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,1050,Studio,0,1.0,564,2509.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,Oliver on the Hudson,1,2004,Studio,0,1.0,572,2474.0,,asking,receive up to 1.5 months on vacant apartments,,,,
2026-08-17,One Grove,1,fp2,1BR,1,1.0,657,3909.0,,asking,up to 1 MONTH FREE on base rent for 15+ month lease terms,,,,
2026-08-17,One Grove,1,fp3,2BR,2,2.0,1007,5734.0,,asking,up to 1 MONTH FREE on base rent for 15+ month lease terms,,,,
2026-08-17,One Grove,1,fp1,Studio,0,1.0,626,3716.0,,asking,up to 1 MONTH FREE on base rent for 15+ month lease terms,,,,
2026-08-17,One Ten,0,fp14,1BR,1,1.0,,3400.0,,asking,,,,,
2026-08-17,One Ten,0,fp3,1BR,1,1.0,,3290.0,,asking,,,,,
2026-08-17,One Ten,0,fp4,1BR,1,1.0,,3445.0,,asking,,,,,
2026-08-17,One Ten,0,fp5,1BR,1,1.0,,3360.0,,asking,,,,,
2026-08-17,One Ten,0,fp6,1BR,1,1.0,,3490.0,,asking,,,,,
2026-08-17,One Ten,0,fp7,1BR,1,1.0,,3405.0,,asking,,,,,
2026-08-17,One Ten,0,fp15,2BR,2,2.0,,4385.0,,asking,,,,,
2026-08-17,One Ten,0,fp16,2BR,2,2.0,,4420.0,,asking,,,,,
2026-08-17,One Ten,0,fp1,Studio,0,1.0,,2960.0,,asking,,,,,
2026-08-17,One Ten,0,fp10,Studio,0,1.0,,2910.0,,asking,,,,,
2026-08-17,One Ten,0,fp11,Studio,0,1.0,,2850.0,,asking,,,,,
2026-08-17,One Ten,0,fp12,Studio,0,1.0,,2960.0,,asking,,,,,
2026-08-17,One Ten,0,fp13,Studio,0,1.0,,2860.0,,asking,,,,,
2026-08-17,One Ten,0,fp2,Studio,0,1.0,,2825.0,,asking,,,,,
2026-08-17,One Ten,0,fp8,Studio,0,1.0,,2810.0,,asking,,,,,
2026-08-17,One Ten,0,fp9,Studio,0,1.0,,2835.0,,asking,,,,,
2026-07-24,Orchard,1,2301,1BR,1,1.0,,3700.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-07-24,Orchard,1,3414,1BR,1,1.0,,2675.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-07-24,Orchard,1,4093,1BR,1,1.0,,2750.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-07-24,Orchard,1,6042,1BR,1,1.0,,2950.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-07-24,Orchard,1,8306,1BR,1,1.0,,2650.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-07-24,Orchard,1,8518,1BR,1,1.0,,3300.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-07-24,Orchard,1,9061,1BR,1,1.0,,2850.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-07-24,Orchard,1,1225,2BR,2,2.0,,3999.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-07-24,Orchard,1,2604,2BR,2,1.0,,3175.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-07-24,Orchard,1,3501,2BR,2,1.0,,3350.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,
2026-08-17,Radio Lofts,1,fp3,1BR,1,1.0,,4065.0,3484.0,asking+derived_net,2 months free on a 14-month lease,,,,
2026-08-17,Radio Lofts,1,fp4,1BR,1,1.0,,4375.0,3750.0,asking+derived_net,2 months free on a 14-month lease,,,,
2026-08-17,Radio Lofts,1,fp5,1BR,1,2.0,,5710.0,4894.0,asking+derived_net,2 months free on a 14-month lease,,,,
2026-08-17,Radio Lofts,1,fp6,1BR,1,2.0,,5940.0,5091.0,asking+derived_net,2 months free on a 14-month lease,,,,
2026-08-17,Radio Lofts,1,fp7,1BR,1,2.0,,5915.0,5070.0,asking+derived_net,2 months free on a 14-month lease,,,,
2026-08-17,Radio Lofts,1,fp8,2BR,2,2.0,,6440.0,5520.0,asking+derived_net,2 months free on a 14-month lease,,,,
2026-08-17,Radio Lofts,1,fp9,3BR,3,3.0,,9510.0,8151.0,asking+derived_net,2 months free on a 14-month lease,,,,
2026-08-17,Radio Lofts,1,fp1,Studio,0,1.0,,3205.0,2747.0,asking+derived_net,2 months free on a 14-month lease,,,,
2026-08-17,Radio Lofts,1,fp2,Studio,0,3.0,,6155.0,5275.0,asking+derived_net,2 months free on a 14-month lease,,,,
2026-08-27,Rivet,1,,1BR,1,1.0,744,2595.0,,asking,,11/1/26,,,
2026-08-27,Rivet,1,,1BR,1,1.0,725,2450.0,,asking,,,,,
2026-08-27,Rivet,1,,1BR,1,1.0,728,2450.0,,asking,,10/1/26,,,
2026-08-27,Rivet,1,,1BR,1,1.0,671,2350.0,,asking,,10/15/26,,,
2026-08-27,Rivet,1,,1BR,1,1.0,728,2450.0,,asking,,10/1/26,,,
2026-08-27,Rivet,1,,1BR,1,1.0,725,2475.0,,asking,,10/1/26,,,
2026-08-27,Rivet,1,,1BR,1,1.0,673,2395.0,,asking,,10/16/26,,,
2026-08-27,Rivet,1,,Studio,0,1.0,502,1995.0,,asking,,,,,
2026-08-27,Rivet,1,,Studio,0,1.0,515,1999.0,,asking,,,,,
2026-08-27,Rivet 26,1,,1BR,1,1.0,817,2695.0,,asking,,,,,
2026-08-27,Rivet 26,1,,1BR,1,1.0,692,2329.0,,asking,,,,,
2026-08-27,Rivet 26,1,,1BR,1,1.0,692,2329.0,,asking,,9/3/26,,,
2026-08-27,Rivet 26,1,,1BR,1,1.0,736,2625.0,,asking,,9/1/26,,,
2026-08-27,Rivet 26,1,,2BR,2,2.0,1126,3795.0,,asking,,9/1/26,,,
2026-08-27,Rivet 26,1,,Studio,0,1.0,501,2050.0,,asking,,,,,
2026-08-27,Rivet 26,1,,Studio,0,1.0,501,2070.0,,asking,,9/1/26,,,
2026-08-27,Rivet 26,1,,Studio,0,1.0,514,2095.0,,asking,,10/2/26,,,
2026-08-27,Rivet 26,1,,Studio,0,1.0,514,2095.0,,asking,,9/1/26,,,
2026-08-27,Rivet 26,1,,Studio,0,1.0,501,2070.0,,asking,,9/1/26,,,
2026-08-18,Sable,0,SAB-0402,1BR,1,1.0,752,3900.0,,asking,,,,,
2026-08-18,Sable,0,SAB-0804,1BR,1,1.0,736,3815.0,,asking,,,,,
2026-08-18,Sable,0,SAB-1601,1BR,1,1.0,569,3780.0,,asking,,,,,
2026-08-18,Sable,0,SAB-2011,1BR,1,1.0,752,4630.0,,asking,,,,,
2026-08-18,Sable,0,SAB-2409,1BR,1,1.0,529,3520.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3103,1BR,1,1.0,599,3860.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3108,1BR,1,1.0,612,3920.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3205,1BR,1,1.0,612,3785.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3512,1BR,1,1.0,569,4065.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3601,1BR,1,1.0,569,4080.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3701,1BR,1,1.0,569,4080.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3709,1BR,1,1.0,699,4210.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3901,1BR,1,1.0,569,4080.0,,asking,,,,,
2026-08-18,Sable,0,SAB-5003,1BR,1,1.0,599,3920.0,,asking,,,,,
2026-08-18,Sable,0,SAB-5302,1BR,1,1.0,612,4580.0,,asking,,,,,
2026-08-18,Sable,0,SAB-5509,1BR,1,1.0,529,3655.0,,asking,,,,,
2026-08-18,Sable,0,SAB-5801,1BR,1,1.0,569,4150.0,,asking,,,,,
2026-08-18,Sable,0,SAB-6907,1BR,1,1.0,569,3890.0,,asking,,,,,
2026-08-18,Sable,0,SAB-1005,2BR,2,1.0,1013,5370.0,,asking,,,,,
2026-08-18,Sable,0,SAB-1405,2BR,2,1.0,1013,5530.0,,asking,,,,,
2026-08-18,Sable,0,SAB-1408,2BR,2,1.0,824,5090.0,,asking,,,,,
2026-08-18,Sable,0,SAB-1602,2BR,2,1.0,824,5325.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3505,2BR,2,1.0,824,5170.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3711,2BR,2,1.0,1013,6025.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3811,2BR,2,1.0,1013,6025.0,,asking,,,,,
2026-08-18,Sable,0,SAB-5802,2BR,2,1.0,824,5615.0,,asking,,,,,
2026-08-18,Sable,0,SAB-6011,2BR,2,1.0,1013,6220.0,,asking,,,,,
2026-08-18,Sable,0,SAB-6308,2BR,2,1.0,824,5365.0,,asking,,,,,
2026-08-18,Sable,0,SAB-6505,2BR,2,1.0,1013,5920.0,,asking,,,,,
2026-08-18,Sable,0,SAB-1910,Studio,0,1.0,561,3640.0,,asking,,,,,
2026-08-18,Sable,0,SAB-2001,Studio,0,1.0,413,3455.0,,asking,,,,,
2026-08-18,Sable,0,SAB-2610,Studio,0,1.0,456,3415.0,,asking,,,,,
2026-08-18,Sable,0,SAB-2810,Studio,0,1.0,456,3475.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3001,Studio,0,1.0,413,3515.0,,asking,,,,,
2026-08-18,Sable,0,SAB-3012,Studio,0,1.0,413,3515.0,,asking,,,,,
2026-08-18,Sable,0,SAB-4501,Studio,0,1.0,413,3560.0,,asking,,,,,
2026-08-18,Sable,0,SAB-4510,Studio,0,1.0,456,3520.0,,asking,,,,,
2026-08-18,Sable,0,SAB-4612,Studio,0,1.0,413,3575.0,,asking,,,,,
2026-08-18,Sable,0,SAB-4910,Studio,0,1.0,456,3535.0,,asking,,,,,
2026-08-18,Sable,0,SAB-5001,Studio,0,1.0,413,3575.0,,asking,,,,,
2026-08-18,Sable,0,SAB-5101,Studio,0,1.0,413,3575.0,,asking,,,,,
2026-08-18,Sable,0,SAB-5712,Studio,0,1.0,413,3675.0,,asking,,,,,
2026-08-18,Sable,0,SAB-6110,Studio,0,1.0,561,3900.0,,asking,,,,,
2026-08-18,Sable,0,SAB-6301,Studio,0,1.0,413,3685.0,,asking,,,,,
2026-08-18,Sable,0,SAB-6310,Studio,0,1.0,456,3645.0,,asking,,,,,
2026-08-17,Sawyer,1,0114,1BR,1,1.0,827,3509.0,,asking,,,,,
2026-08-17,Sawyer,1,0115,1BR,1,1.0,827,3509.0,,asking,,,,,
2026-08-17,Sawyer,1,0301,1BR,1,1.0,822,3340.0,,asking,,,,,
2026-08-17,Sawyer,1,0316,1BR,1,1.0,763,3094.0,,asking,,,,,
2026-08-17,Sawyer,1,0321,1BR,1,1.0,775,3187.0,,asking,,,,,
2026-08-17,Sawyer,1,0402,1BR,1,1.0,727,3110.0,,asking,,,,,
2026-08-17,Sawyer,1,0405,1BR,1,1.5,998,3904.0,,asking,,,,,
2026-08-17,Sawyer,1,0406,1BR,1,1.0,775,3212.0,,asking,,,,,
2026-08-17,Sawyer,1,0516,1BR,1,1.0,763,3239.0,,asking,,,,,
2026-08-17,Sawyer,1,0517,1BR,1,1.0,763,3289.0,,asking,,,,,
2026-08-17,Sawyer,1,0222,2BR,2,2.0,1181,4417.0,,asking,,,,,
2026-08-17,Sawyer,1,0429,Studio,0,1.0,638,3410.0,,asking,,,,,
2026-08-18,The Agnes,1,116,1BR,1,1.0,,2650.0,,asking,,,,,
2026-08-18,The Agnes,1,341,1BR,1,1.0,,2720.0,,asking,,,,,
2026-08-18,The Agnes,1,444,1BR,1,1.0,,2635.0,,asking,,,,,
2026-08-18,The Agnes,1,447,1BR,1,1.0,,3005.0,,asking,,,,,
2026-08-18,The Agnes,1,217,2BR,2,2.0,,3230.0,,asking,,,,,
2026-08-18,The Agnes,1,221,2BR,2,2.0,,3265.0,,asking,,,,,
2026-08-18,The Agnes,1,340,2BR,2,2.0,,3660.0,,asking,,,,,
2026-08-18,The Agnes,1,525,2BR,2,2.0,,3320.0,,asking,,,,,
2026-08-18,The Agnes,1,229,Studio,0,1.0,,2265.0,,asking,,,,,
2026-08-18,The Agnes,1,519,Studio,0,1.0,,2430.0,,asking,,,,,
2026-08-17,The Devan,1,302,1BR,1,1.0,,3855.0,,asking,,,,,
2026-08-17,The Devan,1,548,1BR,1,1.0,,3415.0,,asking,,,,,
2026-08-17,The Devan,1,564,1BR,1,1.0,,3875.0,,asking,,,,,
2026-08-17,The Devan,1,440,2BR,2,2.0,,5500.0,,asking,,,,,
2026-08-17,The Devan,1,549,2BR,2,2.0,,5010.0,,asking,,,,,
2026-08-17,The Devan,1,245,Studio,0,1.0,,3365.0,,asking,,,,,
2026-08-17,The Devan,1,345,Studio,0,1.0,,3325.0,,asking,,,,,
2026-08-17,The Devan,1,726,Studio,0,1.0,,3680.0,,asking,,,,,
2026-08-17,The Enclave,1,fp1,1BR,1,1.0,664,3245.0,,asking,,,,,
2026-08-17,The Enclave,1,fp10,1BR,1,1.0,825,3485.0,,asking,,,,,
2026-08-17,The Enclave,1,fp2,1BR,1,1.0,695,3305.0,,asking,,,,,
2026-08-17,The Enclave,1,fp3,1BR,1,1.0,700,3295.0,,asking,,,,,
2026-08-17,The Enclave,1,fp4,1BR,1,1.0,810,3410.0,,asking,,,,,
2026-08-17,The Enclave,1,fp8,1BR,1,1.0,735,3380.0,,asking,,,,,
2026-08-17,The Enclave,1,fp9,1BR,1,1.0,867,3440.0,,asking,,,,,
2026-08-17,The Enclave,1,fp11,2BR,2,2.0,1097,4395.0,,asking,,,,,
2026-08-17,The Enclave,1,fp12,2BR,2,1.5,1096,4340.0,,asking,,,,,
2026-08-17,The Enclave,1,fp13,2BR,2,2.0,1102,4260.0,,asking,,,,,
2026-08-17,The Enclave,1,fp14,2BR,2,2.0,1119,4325.0,,asking,,,,,
2026-08-17,The Enclave,1,fp15,2BR,2,2.0,1325,4595.0,,asking,,,,,
2026-08-17,The Enclave,1,fp16,2BR,2,2.0,1140,4480.0,,asking,,,,,
2026-08-17,The Enclave,1,fp5,2BR,2,2.0,1106,4200.0,,asking,,,,,
2026-08-17,The Enclave,1,fp6,2BR,2,2.0,1113,4340.0,,asking,,,,,
2026-08-17,The Enclave,1,fp7,2BR,2,2.0,1091,4305.0,,asking,,,,,
2026-08-27,The Greyson,1,1118,1BR,1,1.0,657,3802.0,3485.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,1712,1BR,1,1.0,,3594.0,3295.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,1923,1BR,1,1.0,,3570.0,3273.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,2109,1BR,1,1.0,,3975.0,3644.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,2219,1BR,1,1.0,,4194.0,3845.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,2803,1BR,1,1.0,,4165.0,3818.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,525,1BR,1,1.0,,3850.0,3529.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,2008,2BR,2,2.0,,5595.0,5129.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,502,2BR,2,2.0,,5394.0,4945.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,815,3BR,3,2.0,,5629.0,5160.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,1413,Studio,0,1.0,,3095.0,2837.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,1924,Studio,0,1.0,,3195.0,2929.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,2021,Studio,0,1.0,,3425.0,3140.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,2120,Studio,0,1.0,,3250.0,2979.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,2422,Studio,0,1.0,,3150.0,2888.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-27,The Greyson,1,2801,Studio,0,1.0,,3150.0,2888.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24
2026-08-18,The Hazel,1,201,1BR,1,1.0,,3654.0,,asking,,,,,
2026-08-18,The Hazel,1,230,1BR,1,1.0,,3263.0,,asking,,,,,
2026-08-18,The Hazel,1,245,1BR,1,1.0,,3524.0,,asking,,,,,
2026-08-18,The Hazel,1,302,1BR,1,1.0,,3598.0,,asking,,,,,
2026-08-18,The Hazel,1,308,1BR,1,1.0,,3671.0,,asking,,,,,
2026-08-18,The Hazel,1,318,1BR,1,1.0,,3222.0,,asking,,,,,
2026-08-18,The Hazel,1,335,1BR,1,1.0,,3096.0,,asking,,,,,
2026-08-18,The Hazel,1,345,1BR,1,1.0,,3559.0,,asking,,,,,
2026-08-18,The Hazel,1,430,1BR,1,1.0,,3338.0,,asking,,,,,
2026-08-18,The Hazel,1,501,1BR,1,1.0,,3524.0,,asking,,,,,
2026-08-18,The Hazel,1,502,1BR,1,1.0,,3562.0,,asking,,,,,
2026-08-18,The Hazel,1,534,1BR,1,1.0,,3839.0,,asking,,,,,
2026-08-18,The Hazel,1,602,1BR,1,1.0,,3644.0,,asking,,,,,
2026-08-18,The Hazel,1,626,1BR,1,1.0,,3277.0,,asking,,,,,
2026-08-18,The Hazel,1,630,1BR,1,1.0,,3448.0,,asking,,,,,
2026-08-18,The Hazel,1,637,1BR,1,1.0,,3226.0,,asking,,,,,
2026-08-18,The Hazel,1,307,2BR,2,2.0,,5104.0,,asking,,,,,
2026-08-18,The Hazel,1,419,2BR,2,2.0,,4275.0,,asking,,,,,
2026-08-18,The Hazel,1,507,2BR,2,2.0,,4688.0,,asking,,,,,
2026-08-18,The Hazel,1,607,2BR,2,2.0,,4776.0,,asking,,,,,
2026-08-18,The Hazel,1,241,Studio,0,1.0,,2825.0,,asking,,,,,
2026-08-18,The Hazel,1,304,Studio,0,1.0,,2545.0,,asking,,,,,
2026-08-18,The Hazel,1,341,Studio,0,1.0,,2853.0,,asking,,,,,
2026-08-18,The Hazel,1,541,Studio,0,1.0,,2890.0,,asking,,,,,
2026-08-18,The Hazel,1,543,Studio,0,1.0,,2812.0,,asking,,,,,
2026-08-18,The Hazel,1,544,Studio,0,1.0,,2586.0,,asking,,,,,
2026-08-27,The Journal,1,0405,1BR,1,1.0,855,3876.0,3488.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,0416,1BR,1,1.0,690,3876.0,3488.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1005,1BR,1,1.0,855,4106.0,3695.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1013,1BR,1,1.0,693,4066.0,3659.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1017,1BR,1,1.0,831,4306.0,3875.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1305N,1BR,1,1.0,733,4050.0,3645.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1311S,1BR,1,1.0,731,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1511N,1BR,1,1.0,733,3880.0,3492.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1605S,1BR,1,1.0,727,4466.0,4019.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1701N,1BR,1,1.0,837,3920.0,3528.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1701S,1BR,1,1.0,837,4150.0,3735.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1811N,1BR,1,1.0,733,3496.0,3146.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1905N,1BR,1,1.0,727,3780.0,3402.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,1912N,1BR,1,1.0,763,3996.0,3596.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2011N,1BR,1,1.0,733,3846.0,3461.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2105S,1BR,1,1.0,727,4576.0,4118.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2212N,1BR,1,1.0,763,4106.0,3695.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2306N,1BR,1,1.0,660,3870.0,3483.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2605N,1BR,1,1.0,727,4166.0,3749.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2609N,1BR,1,1.0,711,3650.0,3285.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2611N,1BR,1,1.0,741,3586.0,3227.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2709S,1BR,1,1.0,711,3820.0,3438.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2710S,1BR,1,1.0,663,3776.0,3398.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2805N,1BR,1,1.0,727,4196.0,3776.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,2810N,1BR,1,1.0,663,3496.0,3146.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,3301S,1BR,1,1.0,851,4196.0,3776.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,3601N,1BR,1,1.0,872,4120.0,3708.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,3605N,1BR,1,1.0,727,4196.0,3776.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,3802N,1BR,1,1.0,730,4126.0,3713.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,3811N,1BR,1,1.0,750,3816.0,3434.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,3813N,1BR,1,1.0,617,3816.0,3434.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,3910N,1BR,1,1.0,675,3746.0,3371.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,3910S,1BR,1,1.0,675,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,4006N,1BR,1,1.0,660,3866.0,3479.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,4010N,1BR,1,1.0,675,3566.0,3209.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,4011N,1BR,1,1.0,750,3916.0,3524.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,4309N,1BR,1,1.0,720,3890.0,3501.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,4502N,1BR,1,1.0,733,4040.0,3636.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,4510N,1BR,1,1.0,675,3590.0,3231.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,4712N,1BR,1,1.0,762,4096.0,3686.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,4905N,1BR,1,1.0,727,4396.0,3956.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-27,The Journal,1,4912S,1BR,1,1.0,762,4206.0,3785.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
